txn_id,amount,hour,day_of_week,latitude,longitude,city,device_id,transaction_frequency,user_avg_amount,is_new_device,amount_to_avg_ratio,is_night,is_fraud
TXN005741,665.2,19,4,13.076613,77.314617,Bangalore,DEV_2213,2,687.96,0,0.9655,0,0
TXN005742,121.2,15,2,23.260421,77.381576,Bhopal,DEV_3663,4,143.78,1,0.8371,0,0
TXN005743,7890.0,9,3,19.297559,72.74004,Mumbai,DEV_5861,5,8290.63,0,0.9516,0,0
TXN005744,22641.2,20,0,25.535176,84.964113,Patna,DEV_4989,4,18405.46,0,1.2301,0,0
TXN005745,2846.0,10,1,26.272715,80.402904,Kanpur,DEV_8953,2,3240.38,0,0.878,0,0
TXN005746,8050.0,13,0,26.653592,76.014009,Jaipur,DEV_3704,2,7053.11,0,1.1412,0,0
TXN005747,1674.0,12,2,23.003541,77.28096,Bhopal,DEV_3654,1,2111.28,0,0.7925,0,0
TXN005748,208.4,12,1,21.249371,78.810556,Nagpur,DEV_3202,4,225.99,0,0.9181,0,0
TXN005749,12050.0,11,6,25.50395,85.009295,Patna,DEV_3085,4,14302.15,0,0.8425,0,0
TXN005750,1730.8,11,4,13.022282,77.528937,Bangalore,DEV_2191,1,2085.51,0,0.8295,0,0
TXN005751,335.6,8,6,23.187003,72.289653,Ahmedabad,DEV_4349,5,327.62,0,1.0212,0,0
TXN005752,655.6,8,5,18.880024,73.115759,Mumbai,DEV_3068,5,617.93,0,1.0592,0,0
TXN005753,17104.4,23,1,26.977541,80.965718,Lucknow,DEV_3281,4,15025.07,1,1.1383,1,0
TXN005754,2140.4,12,3,12.955587,77.761849,Bangalore,DEV_6378,4,1982.3,0,1.0792,0,0
TXN005755,3890.0,14,6,23.269027,77.219855,Bhopal,DEV_1335,4,5042.67,1,0.7713,0,0
TXN005756,6050.0,7,6,13.190672,77.779065,Bangalore,DEV_8865,2,6956.31,0,0.8696,0,0
TXN005757,130.0,17,3,21.41499,78.847267,Nagpur,DEV_7257,2,133.04,1,0.9699,0,0
TXN005758,15877.2,10,1,22.399182,88.654642,Kolkata,DEV_6727,3,15322.15,0,1.0362,0,0
TXN005759,219.6,14,6,26.897085,80.925784,Lucknow,DEV_7022,2,282.26,0,0.7753,0,0
TXN005760,10050.0,12,6,25.799424,85.225549,Patna,DEV_7490,4,10594.12,0,0.9485,0,0
TXN005761,208.4,9,0,26.596742,80.789696,Lucknow,DEV_1640,4,254.29,0,0.8163,0,0
TXN005762,464.4,14,5,19.244289,72.96992,Mumbai,DEV_3387,5,548.75,0,0.8447,0,0
TXN005763,14069.2,10,5,21.313059,72.533856,Surat,DEV_3475,2,12663.25,1,1.1109,0,0
TXN005764,21250.0,21,0,23.463462,77.462295,Bhopal,DEV_2412,1,26709.01,0,0.7956,0,0
TXN005765,770.0,14,4,25.797208,85.065651,Patna,DEV_4486,1,687.7,0,1.118,0,0
TXN005766,5250.0,16,4,22.558157,88.317322,Kolkata,DEV_9021,3,4317.53,0,1.2157,0,0
TXN005767,1014.0,9,2,23.448631,77.531105,Bhopal,DEV_8021,4,1185.06,0,0.8549,0,0
TXN005768,124.4,14,3,21.41287,78.971046,Nagpur,DEV_9620,4,151.96,0,0.8133,0,0
TXN005769,38930.0,12,1,26.765057,80.962235,Lucknow,DEV_5926,5,48930.76,0,0.7956,0,0
TXN005770,890.0,22,6,18.752891,74.123812,Pune,DEV_5335,4,932.3,1,0.9536,1,0
TXN005771,2052.4,10,6,13.143361,80.568576,Chennai,DEV_8256,3,1938.78,1,1.0581,0,0
TXN005772,4362.0,11,2,28.638745,77.001487,Delhi,DEV_6110,2,4231.98,0,1.0305,0,0
TXN005773,3864.4,18,3,13.175691,77.407157,Bangalore,DEV_5353,1,3429.42,1,1.1265,0,0
TXN005774,219.6,9,0,26.507964,80.051589,Kanpur,DEV_8880,5,232.17,0,0.9418,0,0
TXN005775,74986.8,16,2,28.463804,76.996729,Delhi,DEV_7499,5,85257.14,0,0.8795,0,0
TXN005776,39055.6,15,4,26.927529,75.9026,Jaipur,DEV_5868,1,40371.44,0,0.9674,0,0
TXN005777,409.2,14,0,20.993539,73.116449,Surat,DEV_2063,3,476.98,1,0.8561,0,0
TXN005778,2450.0,8,1,13.013584,77.362813,Bangalore,DEV_9861,1,2566.69,0,0.9542,0,0
TXN005779,5266.0,14,1,23.302892,72.758245,Ahmedabad,DEV_6940,1,4555.59,0,1.1557,0,0
TXN005780,849.2,3,3,13.190822,77.320681,Bangalore,DEV_9778,4,822.44,1,1.0313,1,0
TXN005781,170.0,22,0,28.476345,77.26793,Delhi,DEV_3958,3,145.41,0,1.1611,1,0
TXN005782,10262.0,9,5,27.074062,76.033359,Jaipur,DEV_4520,3,10713.25,1,0.9578,0,0
TXN005783,569.2,10,0,18.611792,73.892107,Pune,DEV_2222,5,530.87,0,1.0702,0,0
TXN005784,655.6,9,3,28.850705,77.444062,Delhi,DEV_7139,3,762.05,0,0.8592,0,0
TXN005785,1090.0,3,3,26.316115,80.549301,Kanpur,DEV_7290,1,1201.45,0,0.9065,1,0
TXN005786,43848.4,17,6,12.901369,77.628068,Bangalore,DEV_2489,4,42121.03,0,1.041,0,0
TXN005787,8050.0,12,6,26.799477,80.813676,Lucknow,DEV_2867,2,6979.24,0,1.1533,0,0
TXN005788,5650.0,19,4,28.465602,76.949371,Delhi,DEV_9186,5,6603.24,0,0.8555,0,0
TXN005789,3246.0,18,4,21.381565,79.186459,Nagpur,DEV_4324,5,3419.26,1,0.9491,0,0
TXN005790,130.0,13,4,17.571281,78.577071,Hyderabad,DEV_4405,4,138.28,0,0.9334,0,0
TXN005791,1170.0,17,5,23.009141,77.519547,Bhopal,DEV_1914,5,1450.36,0,0.8061,0,0
TXN005792,4126.8,14,0,18.636181,74.005067,Pune,DEV_4846,2,4605.54,0,0.8959,0,0
TXN005793,571.6,9,6,22.566579,88.204322,Kolkata,DEV_6054,2,597.33,0,0.9553,0,0
TXN005794,139437.2,21,3,26.724451,80.793308,Lucknow,DEV_1036,2,163634.28,0,0.8521,0,0
TXN005795,7647.6,13,4,13.157189,80.121831,Chennai,DEV_2942,3,7875.47,1,0.9709,0,0
TXN005796,104.4,21,5,12.81547,80.158872,Chennai,DEV_1499,5,91.4,1,1.1299,0,0
TXN005797,335.6,14,2,19.178111,72.682805,Mumbai,DEV_9812,3,429.71,0,0.7792,0,0
TXN005798,793.2,10,4,23.031879,72.372856,Ahmedabad,DEV_9871,3,769.11,1,1.03,0,0
TXN005799,34370.0,14,5,26.662473,80.675985,Lucknow,DEV_7999,1,32401.99,0,1.0607,0,0
TXN005800,1329.2,17,1,22.964376,77.442226,Bhopal,DEV_3747,2,1447.53,0,0.9176,0,0
TXN005801,562.0,18,1,17.534916,78.734525,Hyderabad,DEV_7199,2,570.34,1,0.9837,0,0
TXN005802,1116.4,14,4,22.892376,72.702219,Ahmedabad,DEV_7127,5,1315.95,1,0.8477,0,0
TXN005803,3258.0,19,6,18.876184,72.923046,Mumbai,DEV_1435,2,2925.48,0,1.1133,0,0
TXN005804,806.0,8,3,26.490015,80.59126,Kanpur,DEV_8452,4,650.45,0,1.2372,0,0
TXN005805,5249.2,19,6,26.742154,80.147011,Kanpur,DEV_1204,3,4253.72,1,1.2337,0,0
TXN005806,130.0,10,5,17.321714,78.624974,Hyderabad,DEV_2133,5,133.87,0,0.9639,0,0
TXN005807,1009.2,6,5,18.266682,73.989339,Pune,DEV_8334,4,1289.6,0,0.782,0,0
TXN005808,4605.2,17,5,26.326942,80.441581,Kanpur,DEV_4935,5,3849.35,1,1.196,0,0
TXN005809,15398.0,16,1,22.306291,88.439583,Kolkata,DEV_8422,1,15248.17,1,1.0098,0,0
TXN005810,2446.0,16,2,26.609135,80.577402,Kanpur,DEV_5418,3,2330.57,1,1.0491,0,0
TXN005811,5666.0,1,4,27.09841,76.068316,Jaipur,DEV_3315,1,5987.34,0,0.9462,1,0
TXN005812,193.2,14,6,27.033657,81.147263,Lucknow,DEV_8263,3,250.34,1,0.7687,0,0
TXN005813,1158.8,7,3,26.719585,75.9548,Jaipur,DEV_9201,3,1173.91,0,0.9863,0,0
TXN005814,130.0,15,4,26.314177,80.211548,Kanpur,DEV_6041,2,151.41,0,0.853,0,0
TXN005815,19419.6,13,5,22.961695,72.409278,Ahmedabad,DEV_1327,5,24691.69,1,0.7865,0,0
TXN005816,3355.6,18,1,26.882696,80.790893,Lucknow,DEV_7938,4,3590.95,0,0.9342,0,0
TXN005817,3610.0,20,3,28.843205,77.186519,Delhi,DEV_2085,3,3699.24,0,0.9756,0,0
TXN005818,4210.0,10,1,23.316202,77.466741,Bhopal,DEV_5176,2,4711.59,1,0.8934,0,0
TXN005819,665.2,8,6,13.268655,77.49958,Bangalore,DEV_9168,1,682.75,1,0.9729,0,0
TXN005820,769.2,16,0,13.282709,80.318352,Chennai,DEV_1384,1,722.9,1,1.0626,0,0
TXN005821,4110.0,15,4,23.287808,77.235755,Bhopal,DEV_4164,1,4657.26,1,0.8823,0,0
TXN005822,16050.0,8,1,13.190394,77.852418,Bangalore,DEV_5662,4,17672.02,0,0.9082,0,0
TXN005823,8050.0,8,6,23.098453,72.614445,Ahmedabad,DEV_3566,4,7074.91,0,1.1377,0,0
TXN005824,1742.8,17,1,19.036418,72.603288,Mumbai,DEV_3263,3,1427.38,0,1.2201,0,0
TXN005825,208.4,16,1,21.346483,79.079524,Nagpur,DEV_3226,3,242.71,0,0.8551,0,0
TXN005826,1649.2,12,6,23.023773,77.459863,Bhopal,DEV_4408,5,1583.39,0,1.0409,0,0
TXN005827,52706.0,10,6,28.584729,77.319885,Delhi,DEV_2007,2,47771.49,1,1.1033,0,0
TXN005828,1250.0,17,3,19.259088,73.064344,Mumbai,DEV_1557,5,1339.06,0,0.9328,0,0
TXN005829,130.0,19,6,22.52036,88.431153,Kolkata,DEV_7535,3,159.91,0,0.8079,0,0
TXN005830,5107.6,16,3,26.302702,80.536423,Kanpur,DEV_9508,3,5203.63,1,0.9814,0,0
TXN005831,11205.2,9,2,21.052698,78.875021,Nagpur,DEV_9903,3,14444.2,0,0.7757,0,0
TXN005832,11253.2,18,3,12.787341,80.113057,Chennai,DEV_4423,4,13805.14,1,0.8151,0,0
TXN005833,450.0,13,0,25.849604,85.042596,Patna,DEV_5865,4,521.36,0,0.8615,0,0
TXN005834,1022.8,11,2,22.867501,72.512064,Ahmedabad,DEV_2538,4,980.86,0,1.0417,0,0
TXN005835,50.0,20,6,22.616868,88.420277,Kolkata,DEV_4122,2,51.41,0,0.954,0,0
TXN005836,130.0,16,6,12.842177,80.424717,Chennai,DEV_3644,5,115.84,0,1.1126,0,0
TXN005837,650.0,11,5,13.174017,80.196698,Chennai,DEV_4435,4,653.52,0,0.9931,0,0
TXN005838,1646.0,10,6,28.386621,77.127441,Delhi,DEV_4561,1,1341.13,0,1.2264,0,0
TXN005839,1402.0,20,2,18.864648,72.750594,Mumbai,DEV_3043,5,1679.42,1,0.8343,0,0
TXN005840,1570.0,12,6,26.556902,80.452089,Kanpur,DEV_3280,1,1382.56,0,1.1348,0,0
TXN005841,3848.4,7,2,20.941469,79.346722,Nagpur,DEV_5935,4,4163.67,0,0.9241,0,0
TXN005842,16050.0,20,2,27.108382,75.649967,Jaipur,DEV_5507,5,18285.2,0,0.8777,0,0
TXN005843,9122.0,3,6,17.187407,78.224429,Hyderabad,DEV_7563,4,7919.96,0,1.1516,1,0
TXN005844,2484.4,10,0,23.077495,77.478686,Bhopal,DEV_6013,4,2080.47,0,1.1936,0,0
TXN005845,526.0,8,0,26.586284,80.352935,Kanpur,DEV_5876,5,569.84,0,0.9214,0,0
TXN005846,123467.6,21,1,13.220105,80.521049,Chennai,DEV_9313,4,152849.06,0,0.8078,0,0
TXN005847,1489.2,14,6,17.33908,78.758465,Hyderabad,DEV_2895,5,1662.47,0,0.8952,0,0
TXN005848,135767.29,0,5,13.903957,78.567999,Bangalore,DEV_NEW_92306,15,44187.46,1,3.0725,1,1
TXN005849,470.0,10,4,23.200286,72.304561,Ahmedabad,DEV_2493,4,536.93,0,0.8737,0,0
TXN005850,130.0,6,1,21.438433,79.044864,Nagpur,DEV_1258,2,105.16,0,1.2246,0,0
TXN005851,21930.0,7,2,18.778727,72.859738,Mumbai,DEV_3785,4,20041.27,1,1.0942,0,0
TXN005852,551.6,23,3,18.567608,74.117215,Pune,DEV_4674,3,653.86,0,0.8423,1,0
TXN005853,3245.2,12,3,22.83659,88.391057,Kolkata,DEV_1114,2,2798.2,1,1.1593,0,0
TXN005854,1646.0,20,1,26.721258,80.351733,Kanpur,DEV_7865,4,1592.84,0,1.0327,0,0
TXN005855,15526.8,11,3,23.282411,77.562023,Bhopal,DEV_1066,5,15148.14,0,1.0249,0,0
TXN005856,10558.8,10,4,26.797923,75.5601,Jaipur,DEV_3942,2,12695.23,1,0.8316,0,0
TXN005857,28062.8,17,1,17.320442,78.526898,Hyderabad,DEV_5440,5,24670.72,0,1.1374,0,0
TXN005858,170.0,12,4,12.94214,80.281012,Chennai,DEV_7736,4,187.33,0,0.9027,0,0
TXN005859,14705.2,11,4,25.757804,85.319502,Patna,DEV_9095,3,14342.79,0,1.0252,0,0
TXN005860,169.2,14,6,28.904469,76.944773,Delhi,DEV_2060,3,172.8,0,0.9735,0,0
TXN005861,144.4,13,2,22.816887,88.303756,Kolkata,DEV_1188,4,175.07,0,0.8201,0,0
TXN005862,129.2,9,4,26.74314,80.692188,Lucknow,DEV_1904,2,144.67,1,0.8869,0,0
TXN005863,69250.0,16,2,17.599737,78.509941,Hyderabad,DEV_3553,1,64919.0,0,1.0667,0,0
TXN005864,209.2,8,3,13.176114,77.618566,Bangalore,DEV_3408,3,233.17,0,0.8934,0,0
TXN005865,3330.0,12,2,21.184703,73.019267,Surat,DEV_1078,3,4137.2,0,0.8047,0,0
TXN005866,4406.0,12,6,18.985911,72.762315,Mumbai,DEV_3108,4,4352.47,1,1.0121,0,0
TXN005867,840.4,16,1,18.673296,73.742378,Pune,DEV_2776,2,921.79,1,0.9107,0,0
TXN005868,129.2,0,6,26.87594,81.061337,Lucknow,DEV_2528,5,113.75,0,1.1259,1,0
TXN005869,6281.2,10,1,26.807111,75.799538,Jaipur,DEV_7555,5,5843.45,0,1.0747,0,0
TXN005870,4598.0,9,3,19.187986,72.672206,Mumbai,DEV_6167,4,5519.14,0,0.8329,0,0
TXN005871,210.0,9,5,18.688151,73.766775,Pune,DEV_9032,4,187.58,0,1.1136,0,0
TXN005872,12690.0,8,4,25.576661,84.881956,Patna,DEV_5977,1,15922.85,0,0.7969,0,0
TXN005873,11202.0,15,1,12.90939,77.530573,Bangalore,DEV_6713,5,11870.99,0,0.9436,0,0
TXN005874,850.0,11,2,21.361055,72.53146,Surat,DEV_4840,5,1050.13,1,0.8087,0,0
TXN005875,970.0,9,6,23.103196,72.280346,Ahmedabad,DEV_2542,1,1136.19,0,0.853,0,0
TXN005876,446.0,11,5,12.753604,77.335643,Bangalore,DEV_7740,4,566.69,1,0.7856,0,0
TXN005877,1930.0,3,4,18.795711,72.773426,Mumbai,DEV_4997,2,1579.14,0,1.2214,1,0
TXN005878,1929.2,7,5,22.426815,88.384967,Kolkata,DEV_2375,1,1796.98,0,1.073,0,0
TXN005879,8521.2,0,2,20.260327,78.934165,Nagpur,DEV_NEW_96709,13,2631.06,1,3.2375,1,1
TXN005880,1009.2,18,0,22.992934,72.777179,Ahmedabad,DEV_9375,1,999.43,0,1.0088,0,0
TXN005881,1089.2,18,3,22.626848,88.511587,Kolkata,DEV_4224,2,1305.41,0,0.8337,0,0
TXN005882,337.2,20,5,22.89942,72.497203,Ahmedabad,DEV_6536,2,423.8,0,0.7938,0,0
TXN005883,1578.0,13,0,21.009822,78.849453,Nagpur,DEV_7443,2,1924.96,0,0.8193,0,0
TXN005884,4850.0,3,2,12.993987,77.424028,Bangalore,DEV_3392,5,6048.71,0,0.8017,1,0
TXN005885,57680.4,4,6,21.232768,79.219825,Nagpur,DEV_6655,11,9652.73,0,5.9749,1,1
TXN005886,2449.2,19,4,12.991337,77.564494,Bangalore,DEV_9297,2,2369.35,0,1.0333,0,0
TXN005887,4050.0,17,4,22.773365,88.617731,Kolkata,DEV_9384,1,3992.08,1,1.0143,0,0
TXN005888,13282.0,16,1,26.349735,80.172824,Kanpur,DEV_1058,4,14019.06,1,0.9474,0,0
TXN005889,409.2,14,1,28.441721,77.408579,Delhi,DEV_4033,5,496.71,0,0.8222,0,0
TXN005890,277.2,13,3,27.059027,75.575682,Jaipur,DEV_4467,5,307.98,0,0.8971,0,0
TXN005891,50309.2,12,1,27.116265,81.037577,Lucknow,DEV_7204,4,55221.5,0,0.911,0,0
TXN005892,4047.6,19,5,20.927631,78.837643,Nagpur,DEV_2353,5,3337.74,0,1.2123,0,0
TXN005893,87162.8,16,5,13.360538,80.304134,Chennai,DEV_2625,4,111272.73,1,0.7833,0,0
TXN005894,20489.2,10,2,26.649182,75.687978,Jaipur,DEV_3572,5,17724.73,0,1.1559,0,0
TXN005895,449.2,11,1,26.427804,80.416243,Kanpur,DEV_3389,4,431.3,1,1.0391,0,0
TXN005896,1233.2,11,0,26.64113,75.872881,Jaipur,DEV_1678,2,1595.68,1,0.7724,0,0
TXN005897,2130.0,14,3,26.685307,80.335466,Kanpur,DEV_2840,1,2728.29,0,0.7804,0,0
TXN005898,232.4,7,2,18.761837,73.620155,Pune,DEV_9597,4,286.52,0,0.8083,0,0
TXN005899,208.4,9,6,23.177799,72.656114,Ahmedabad,DEV_2644,1,261.78,0,0.7931,0,0
TXN005900,849.2,15,4,25.520443,84.945698,Patna,DEV_6363,1,1039.87,0,0.8159,0,0
TXN005901,5210.0,18,6,22.672768,88.144993,Kolkata,DEV_2549,4,4937.09,1,1.0551,0,0
TXN005902,658.0,10,0,19.12098,73.071704,Mumbai,DEV_1497,3,550.5,0,1.1931,0,0
TXN005903,6574.0,20,6,25.324128,85.034621,Patna,DEV_5299,5,5996.75,1,1.0961,0,0
TXN005904,1649.2,19,4,25.816195,85.238075,Patna,DEV_5569,3,1703.55,1,0.9675,0,0
TXN005905,3646.0,13,2,25.849233,85.242383,Patna,DEV_4512,4,4354.43,0,0.8371,0,0
TXN005906,2356.4,6,1,26.871723,81.143955,Lucknow,DEV_8478,3,2435.92,1,0.967,0,0
TXN005907,130.0,18,2,13.304418,80.541678,Chennai,DEV_2263,2,105.89,0,1.2162,0,0
TXN005908,450.0,9,1,19.228721,72.986286,Mumbai,DEV_6614,5,563.34,0,0.7974,0,0
TXN005909,5647.6,18,3,26.971799,80.823021,Lucknow,DEV_5139,1,6044.58,0,0.9342,0,0
TXN005910,12026.0,14,3,19.033747,72.818191,Mumbai,DEV_5993,1,12080.88,1,0.9954,0,0
TXN005911,4742.8,8,1,28.359109,77.197811,Delhi,DEV_6007,3,4208.77,0,1.1266,0,0
TXN005912,450.0,3,2,28.584402,76.948228,Delhi,DEV_1567,5,519.57,0,0.8644,1,0
TXN005913,292.4,15,1,18.801204,74.107511,Pune,DEV_8080,3,240.36,0,1.2115,0,0
TXN005914,1347.6,10,2,18.668649,73.567429,Pune,DEV_8097,3,1386.24,0,0.9714,0,0
TXN005915,1564.4,8,5,26.915389,81.054005,Lucknow,DEV_2383,3,1814.44,0,0.8617,0,0
TXN005916,6758.8,8,5,17.648713,78.49427,Hyderabad,DEV_6737,1,6854.97,1,0.9858,0,0
TXN005917,1010.0,8,0,26.231724,80.231249,Kanpur,DEV_9862,4,967.89,0,1.0424,0,0
TXN005918,12034.0,18,3,23.051101,72.698144,Ahmedabad,DEV_6925,4,10514.61,0,1.1444,0,0
TXN005919,3890.0,11,3,22.632815,88.065018,Kolkata,DEV_3794,3,4410.57,0,0.8818,0,0
TXN005920,2050.0,5,5,26.609986,80.976602,Lucknow,DEV_9189,2,2304.25,0,0.8893,1,0
TXN005921,249.2,11,3,26.619402,75.973452,Jaipur,DEV_9109,4,244.04,0,1.017,0,0
TXN005922,17642.0,19,6,18.536902,73.955946,Pune,DEV_3757,4,17890.53,0,0.9861,0,0
TXN005923,80192.4,9,6,22.455435,88.383964,Kolkata,DEV_4444,5,102172.51,0,0.7849,0,0
TXN005924,290.0,6,1,13.149434,77.616469,Bangalore,DEV_2116,5,323.62,0,0.8934,0,0
TXN005925,153.2,7,3,25.629733,85.427887,Patna,DEV_1152,5,182.04,0,0.837,0,0
TXN005926,17410.0,8,3,27.054939,76.078685,Jaipur,DEV_2234,5,21388.38,0,0.814,0,0
TXN005927,130.0,0,2,26.562604,81.186298,Lucknow,DEV_5959,4,106.02,0,1.2147,1,0
TXN005928,7918.8,13,3,25.828064,85.372018,Patna,DEV_2841,5,8543.19,0,0.9268,0,0
TXN005929,9407.6,14,1,18.545401,74.105058,Pune,DEV_7804,1,8118.5,1,1.1586,0,0
TXN005930,130.0,0,3,13.044535,80.298181,Chennai,DEV_3798,3,136.01,0,0.9488,1,0
TXN005931,2878.0,8,0,13.2338,77.492464,Bangalore,DEV_5009,3,2997.01,0,0.96,0,0
TXN005932,3010.0,12,0,19.127025,72.822615,Mumbai,DEV_5072,3,2683.75,0,1.1211,0,0
TXN005933,121.2,7,4,21.031017,72.610364,Surat,DEV_9189,1,145.37,0,0.828,0,0
TXN005934,25370.0,8,3,20.915885,79.082924,Nagpur,DEV_7720,1,20369.32,0,1.2454,0,0
TXN005935,208.4,10,2,20.912257,73.060047,Surat,DEV_9802,2,181.63,0,1.1411,0,0
TXN005936,366.8,15,6,26.74909,75.957229,Jaipur,DEV_2477,5,451.87,0,0.8099,0,0
TXN005937,1358.0,10,0,28.326491,77.072773,Delhi,DEV_7723,2,1260.69,0,1.0763,0,0
TXN005938,50.0,4,3,12.032314,78.511239,Bangalore,DEV_NEW_86975,12,7.1,1,6.1728,1,1
TXN005939,4130.0,11,6,22.707345,88.408917,Kolkata,DEV_7143,1,3744.16,1,1.1028,0,0
TXN005940,129.2,10,6,27.08244,81.038831,Lucknow,DEV_6350,5,131.51,0,0.975,0,0
TXN005941,6150.0,10,2,12.672338,77.820743,Bangalore,DEV_9179,1,7437.66,0,0.8268,0,0
TXN005942,3650.0,14,5,19.372101,72.717101,Mumbai,DEV_8640,4,4164.35,0,0.8763,0,0
TXN005943,9001.2,7,3,26.325131,80.302426,Kanpur,DEV_7995,1,8711.93,1,1.0331,0,0
TXN005944,642.0,3,0,26.515581,80.524246,Kanpur,DEV_5925,5,549.83,0,1.1655,1,0
TXN005945,645.2,11,0,23.172605,77.508487,Bhopal,DEV_2937,1,819.71,0,0.7861,0,0
TXN005946,3902.8,11,2,26.688855,80.479648,Kanpur,DEV_7334,4,3519.04,1,1.1087,0,0
TXN005947,1646.8,18,0,22.319328,88.566823,Kolkata,DEV_9762,5,1479.03,1,1.1127,0,0
TXN005948,1409.2,14,3,12.890565,80.112733,Chennai,DEV_4169,3,1128.66,0,1.2475,0,0
TXN005949,1890.0,12,2,25.296117,85.296291,Patna,DEV_2733,3,1806.21,1,1.0458,0,0
TXN005950,121.2,20,5,23.306828,77.305067,Bhopal,DEV_6657,5,107.85,0,1.1135,0,0
TXN005951,1732.4,12,6,12.927737,77.576015,Bangalore,DEV_9125,5,1433.65,0,1.2075,0,0
TXN005952,770.0,8,0,25.814771,85.009323,Patna,DEV_6875,3,691.52,0,1.1119,0,0
TXN005953,289.2,19,6,26.508812,80.248008,Kanpur,DEV_1132,4,262.08,0,1.0993,0,0
TXN005954,2290.0,8,2,12.988202,80.510122,Chennai,DEV_2768,4,2693.69,1,0.8498,0,0
TXN005955,130.0,17,1,27.07498,75.783577,Jaipur,DEV_2796,1,140.48,0,0.9189,0,0
TXN005956,409.2,12,4,23.062813,77.571331,Bhopal,DEV_1393,5,456.39,0,0.8946,0,0
TXN005957,2369.2,17,2,26.309253,80.27523,Kanpur,DEV_7113,3,2232.64,1,1.0607,0,0
TXN005958,11410.0,20,5,23.065256,72.357201,Ahmedabad,DEV_8091,5,14661.43,0,0.7782,0,0
TXN005959,42370.0,15,4,27.160901,79.346316,Kanpur,DEV_NEW_98170,7,8507.29,1,4.9798,0,1
TXN005960,590.0,7,0,23.041373,72.444167,Ahmedabad,DEV_8415,1,688.8,0,0.8553,0,0
TXN005961,9243.6,19,5,19.127898,72.841281,Mumbai,DEV_6680,4,8083.69,0,1.1433,0,0
TXN005962,1647.6,15,3,21.366665,79.38053,Nagpur,DEV_6125,4,1798.98,0,0.9153,0,0
TXN005963,29490.0,7,2,23.34922,77.277124,Bhopal,DEV_5022,3,28331.34,0,1.0409,0,0
TXN005964,256.4,8,1,21.224555,72.90161,Surat,DEV_8979,3,205.64,0,1.2408,0,0
TXN005965,130.0,0,4,28.475006,77.053467,Delhi,DEV_5475,1,110.17,0,1.1694,1,0
TXN005966,4850.0,9,2,26.946849,75.721456,Jaipur,DEV_5054,2,6119.66,0,0.7924,0,0
TXN005967,1489.2,7,5,21.188329,72.936589,Surat,DEV_5790,5,1449.45,0,1.0267,0,0
TXN005968,8050.0,21,5,13.062725,77.58676,Bangalore,DEV_5344,1,7592.01,0,1.0602,0,0
TXN005969,899.6,16,0,21.143721,72.865747,Surat,DEV_1408,5,875.96,0,1.0258,0,0
TXN005970,1637.2,18,3,28.661216,77.378252,Delhi,DEV_6548,3,1700.83,0,0.962,0,0
TXN005971,1326.0,22,5,26.513083,80.343426,Kanpur,DEV_1701,3,1134.18,0,1.1681,1,0
TXN005972,15047.6,8,5,26.577552,80.057426,Kanpur,DEV_2812,2,15047.56,0,0.9999,0,0
TXN005973,817.2,7,0,25.436413,85.132843,Patna,DEV_8480,2,719.26,1,1.1346,0,0
TXN005974,8130.0,21,3,21.032409,73.024756,Surat,DEV_4671,2,10122.75,0,0.8031,0,0
TXN005975,1646.0,16,4,18.706148,74.126895,Pune,DEV_6444,2,1525.09,0,1.0786,0,0
TXN005976,8251.6,8,5,21.3017,72.807897,Surat,DEV_3859,5,10011.55,0,0.8241,0,0
TXN005977,1265.2,14,5,28.394792,77.237035,Delhi,DEV_8182,2,1479.74,1,0.8544,0,0
TXN005978,1730.0,17,1,13.028307,80.507948,Chennai,DEV_9638,5,1955.99,0,0.884,0,0
TXN005979,7650.0,11,4,28.448819,77.379267,Delhi,DEV_5788,1,7077.86,0,1.0807,0,0
TXN005980,4850.0,11,5,26.84414,76.067099,Jaipur,DEV_8340,3,4093.11,0,1.1846,0,0
TXN005981,5306.0,10,5,26.754789,75.827569,Jaipur,DEV_7310,1,4289.94,0,1.2366,0,0
TXN005982,11246.0,5,6,26.629684,75.965347,Jaipur,DEV_9145,5,9268.91,0,1.2132,1,0
TXN005983,1406.0,19,5,21.444511,72.782165,Surat,DEV_1338,4,1361.0,0,1.0323,0,0
TXN005984,3289.2,18,0,22.580711,88.634068,Kolkata,DEV_8501,1,4170.97,0,0.7884,0,0
TXN005985,11570.0,18,1,22.720454,88.598399,Kolkata,DEV_8715,1,10357.78,1,1.1169,0,0
TXN005986,17146.0,6,6,27.09804,81.025317,Lucknow,DEV_4792,2,14986.85,1,1.144,0,0
TXN005987,130.0,15,5,22.878065,72.651042,Ahmedabad,DEV_8927,2,139.03,0,0.9284,0,0
TXN005988,130.0,11,4,21.24455,79.263692,Nagpur,DEV_9704,4,113.5,0,1.1354,0,0
TXN005989,24050.0,16,0,26.317535,80.20757,Kanpur,DEV_7859,5,24143.22,0,0.9961,0,0
TXN005990,287.6,15,5,26.268473,80.536065,Kanpur,DEV_5121,1,317.18,1,0.9039,0,0
TXN005991,22450.0,18,6,19.347773,73.166577,Mumbai,DEV_1380,5,21117.36,0,1.0631,0,0
TXN005992,970.0,17,0,26.471086,80.161021,Kanpur,DEV_6995,3,842.5,1,1.15,0,0
TXN005993,738.0,14,6,17.589566,78.738217,Hyderabad,DEV_1498,1,903.93,0,0.8155,0,0
